Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s-1),Acc.,Ei  (cm-1),,Ek  (cm-1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,1 857.77,0.10,,8.5053e+06,AAA,592 504.09,-,597 885.43,1s5d,3D,2,1s6f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 857.99,0.10,,1.0499e+06,AAA,592 504.75,-,597 885.43,1s5d,3D,3,1s6f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 857.99,0.10,,1.1549e+07,AAA,592 504.75,-,597 885.43,1s5d,3D,3,1s6f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 857.99,0.10,,5.1329e+04,AAA,592 504.75,-,597 885.43,1s5d,3D,3,1s6f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 860.98,0.10,,9.5706e+06,AAA,592 514.43,-,597 886.48,1s5d,1D,2,1s6f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 861.34,0.10,,2.901e+02,AA,592 514.43,-,597 885.43,1s5d,1D,2,1s6f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 861.34,0.10,,1.998e+06,AA,592 514.43,-,597 885.43,1s5d,1D,2,1s6f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 864.32,0.10,,1.320e+05,AA,592 520.11,-,597 882.52,1s5f,3F°,3,1s6d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 864.67,0.10,,5.0019e+05,AAA,592 521.11,-,597 882.52,1s5f,1F°,3,1s6d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 866.38,0.10,,3.9841e+04,AAA,592 520.11,-,597 876.60,1s5f,3F°,3,1s6d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 866.38,0.10,,5.8964e+05,AAA,592 520.11,-,597 876.60,1s5f,3F°,4,1s6d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 866.38,0.10,,1.4559e+03,AAA,592 520.11,-,597 876.60,1s5f,3F°,2,1s6d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 866.61,0.10,,7.1326e+04,AAA,592 520.11,-,597 875.94,1s5f,3F°,2,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 866.61,0.10,,4.5215e+05,AAA,592 520.11,-,597 875.94,1s5f,3F°,3,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 866.73,0.10,,1.111e+04,AA,592 521.11,-,597 876.60,1s5f,1F°,3,1s6d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 866.75,0.10,,6.4204e+05,AAA,592 520.11,-,597 875.55,1s5f,3F°,2,1s6d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 866.96,0.10,,1.185e+05,AA,592 521.11,-,597 875.94,1s5f,1F°,3,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 875,4,,1.869e+02,AA,592 504.09,-,597 836.,1s5d,3D,2,1s6p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 879,4,,1.3307e+06,AAA,592 514.43,-,597 836.,1s5d,1D,2,1s6p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 905.11,0.10,,7.4661e+06,AAA,592 634.91,-,597 882.52,1s5p,1P°,1,1s6d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 907.50,0.10,,9.947e+02,AA,592 634.91,-,597 875.94,1s5p,1P°,1,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 922,4,,6.8769e+00,AAA,592 634.91,-,597 836.,1s5p,1P°,1,1s6p,1P°,1,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7378&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=7378&amp;type=E2,
,1 937.57,0.10,,2.3355e+04,AAA,592 503.70,-,597 663.40,1s5d,3D,1,1s6p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 937.71,0.10,,3.5027e+05,AAA,592 504.09,-,597 663.40,1s5d,3D,2,1s6p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 937.82,0.10,,5.8388e+05,AAA,592 503.70,-,597 662.73,1s5d,3D,1,1s6p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 937.96,0.10,,2.3355e+06,AAA,592 503.70,-,597 662.35,1s5d,3D,1,1s6p,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 937.96,0.10,,1.9619e+06,AAA,592 504.75,-,597 663.40,1s5d,3D,3,1s6p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 937.97,0.10,,1.7514e+06,AAA,592 504.09,-,597 662.73,1s5d,3D,2,1s6p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 941.61,0.10,,5.653e+01,AA,592 514.43,-,597 663.40,1s5d,1D,2,1s6p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 941.86,0.10,,2.568e+02,AA,592 514.43,-,597 662.73,1s5d,1D,2,1s6p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 973.37,0.10,,7.5929e+00,AAA,592 514.43,-,597 580.53,1s5d,1D,2,1s6s,1S,0,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7378&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=7378&amp;type=E2,
,2 004.69,0.10,,1.0112e+06,AAA,592 133.65,-,597 121.95,1s5p,3P°,0,1s6s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 004.84,0.10,,3.0336e+06,AAA,592 134.03,-,597 121.95,1s5p,3P°,1,1s6s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 005.11,0.10,,5.0560e+06,AAA,592 134.70,-,597 121.95,1s5p,3P°,2,1s6s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 021.99,0.10,,7.2900e+06,AAA,592 634.91,-,597 580.53,1s5p,1P°,1,1s6s,1S,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 106.21,0.10,,2.5664e+06,AAA,554 754.45,-,559 502.32,1s3s,3S,1,1s3p,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 106.61,0.10,,2.5664e+06,AAA,554 754.45,-,559 501.42,1s3s,3S,1,1s3p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 107.08,0.10,,2.5664e+06,AAA,554 754.45,-,559 500.35,1s3s,3S,1,1s3p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 893.28,0.10,,1.922e+02,AA,597 662.73,-,601 119.02,1s6p,3P°,1,1s7d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 893.84,0.10,,7.794e+01,AA,597 663.40,-,601 119.02,1s6p,3P°,2,1s7d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 897.11,0.10,,1.2591e+06,AAA,597 662.35,-,601 114.06,1s6p,3P°,0,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 897.11,0.10,,1.6997e+06,AAA,597 662.73,-,601 114.45,1s6p,3P°,1,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 897.11,0.10,,2.2664e+06,AAA,597 663.40,-,601 115.11,1s6p,3P°,2,1s7d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 897.43,0.10,,9.4433e+05,AAA,597 662.73,-,601 114.06,1s6p,3P°,1,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 897.67,0.10,,5.6651e+05,AAA,597 663.40,-,601 114.45,1s6p,3P°,2,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 898.00,0.10,,6.2955e+04,AAA,597 663.40,-,601 114.06,1s6p,3P°,2,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,2 926,9,,9.4994e+05,AAA,597 580.53,-,600 998.,1s6s,1S,0,1s7p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 046,9,,2.8507e+06,AAA,597 836.,-,601 119.02,1s6p,1P°,1,1s7d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 050,9,,3.566e+02,AA,597 836.,-,601 114.45,1s6p,1P°,1,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 081.08,0.10,,5.622e+05,AA,597 875.94,-,601 121.55,1s6d,3D,2,1s7f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 081.71,0.10,,7.458e+04,AA,597 876.60,-,601 121.55,1s6d,3D,3,1s7f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 081.8,1.0,,3.4733e+06,AAA,597 875.55,-,601 120.4,1s6d,3D,1,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 082.2,1.0,,6.4313e+05,AAA,597 875.94,-,601 120.4,1s6d,3D,2,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 082.2,1.0,,3.1134e+06,AAA,597 875.94,-,601 120.4,1s6d,3D,2,1s7f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 082.8,1.0,,1.8377e+04,AAA,597 876.60,-,601 120.4,1s6d,3D,3,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 082.8,1.0,,3.8486e+05,AAA,597 876.60,-,601 120.4,1s6d,3D,3,1s7f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 082.8,1.0,,4.1350e+06,AAA,597 876.60,-,601 120.4,1s6d,3D,3,1s7f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 087.34,0.10,,3.5078e+06,AAA,597 882.52,-,601 121.55,1s6d,1D,2,1s7f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 088.4,1.0,,9.329e+01,AA,597 882.52,-,601 120.4,1s6d,1D,2,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 088.4,1.0,,6.388e+05,AA,597 882.52,-,601 120.4,1s6d,1D,2,1s7f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 092.54,0.10,,7.071e+04,AA,597 885.43,-,601 119.02,1s6f,3F°,3,1s7d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 093.54,0.10,,3.3719e+05,AAA,597 886.48,-,601 119.02,1s6f,1F°,3,1s7d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 096.28,0.10,,2.6881e+04,AAA,597 885.43,-,601 115.11,1s6f,3F°,3,1s7d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 096.28,0.10,,3.8018e+05,AAA,597 885.43,-,601 115.11,1s6f,3F°,4,1s7d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 096.28,0.10,,9.3872e+02,AAA,597 885.43,-,601 115.11,1s6f,3F°,2,1s7d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 096.91,0.10,,4.5990e+04,AAA,597 885.43,-,601 114.45,1s6f,3F°,2,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 096.91,0.10,,3.0452e+05,AAA,597 885.43,-,601 114.45,1s6f,3F°,3,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 097.29,0.10,,5.974e+03,AA,597 886.48,-,601 115.11,1s6f,1F°,3,1s7d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 097.29,0.10,,4.1398e+05,AAA,597 885.43,-,601 114.06,1s6f,3F°,2,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 097.92,0.10,,6.346e+04,AA,597 886.48,-,601 114.45,1s6f,1F°,3,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 203,10,,8.957e+01,AA,597 875.94,-,600 998.,1s6d,3D,2,1s7p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 210,10,,7.1428e+05,AAA,597 882.52,-,600 998.,1s6d,1D,2,1s7p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 232,15,,3.3705e+06,AAA,597 836.,-,600 930.,1s6p,1P°,1,1s7s,1S,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 353.96,0.10,,4.6001e+05,AAA,597 662.35,-,600 643.90,1s6p,3P°,0,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 354.39,0.10,,1.3801e+06,AAA,597 662.73,-,600 643.90,1s6p,3P°,1,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 355.14,0.10,,2.3001e+06,AAA,597 663.40,-,600 643.90,1s6p,3P°,2,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 361.41,0.10,,7.1274e+05,AAA,558 777.88,-,561 752.82,1s3s,1S,0,1s3p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,3 464.3,1.0,,6.481e-02,AA,491 374.6,-,494 261.17,1s2s,1S,0,1s2p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,4 006.83,0.10,,2.6724e-03,AAA,558 777.88,-,561 273.62,1s3s,1S,0,1s3d,1D,2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7378&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=7378&amp;type=E2,
,5 248.3,1.0,,5.6681e+05,AAA,579 981.33,-,581 886.70,1s4s,3S,1,1s4p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,5 250.3,1.0,,5.6679e+05,AAA,579 981.33,-,581 885.98,1s4s,3S,1,1s4p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,5 251.4,1.0,,5.6680e+05,AAA,579 981.33,-,581 885.58,1s4s,3S,1,1s4p,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,5 639.3,1.0,,2.854e+01,AA,559 500.35,-,561 273.62,1s3p,3P°,1,1s3d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,5 642.7,1.0,,1.043e+01,AA,559 501.42,-,561 273.62,1s3p,3P°,2,1s3d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,5 734.1,1.0,,4.5877e+04,AAA,559 500.35,-,561 244.30,1s3p,3P°,1,1s3d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,5 737.6,1.0,,3.0585e+03,AAA,559 501.42,-,561 244.30,1s3p,3P°,2,1s3d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
