Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s-1),Acc.,Ei  (cm-1),,Ek  (cm-1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,,1 909.655524,0.000010,,8.944e+02,AA,[186 209.364940],-,[191 444.4821307],1s3p,1P°,1,1s4d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 939.355618,0.000010,,2.9506e+04,AAA,[191 446.4557405],-,[196 601.4002470],1s4d,1D,2,1s8p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 940.614243,0.000010,,1.216e+04,AA,[191 444.4809292],-,[196 596.082092602],1s4d,3D,3,1s8f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 940.614696,0.000010,,9.307e+04,AA,[191 444.4821307],-,[196 596.082092602],1s4d,3D,2,1s8f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 940.614865,0.000010,,2.0626e+03,AAA,[191 444.4809292],-,[196 596.080442094],1s4d,3D,3,1s8f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 940.615271,0.000010,,4.6409e+05,AAA,[191 444.4809292],-,[196 596.079366013],1s4d,3D,3,1s8f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 940.615318,0.000010,,7.2183e+04,AAA,[191 444.4821307],-,[196 596.080442094],1s4d,3D,2,1s8f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 940.615499,0.000010,,3.9407e+04,AAA,[191 444.4809292],-,[196 596.078760123],1s4d,3D,3,1s8f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 940.615951,0.000010,,3.1946e+05,AAA,[191 444.4821307],-,[196 596.078760123],1s4d,3D,2,1s8f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 940.622295,0.000010,,3.8984e+05,AAA,[191 444.5006512],-,[196 596.080442094],1s4d,3D,1,1s8f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 941.358443,0.000010,,3.5829e+05,AAA,[191 446.4557405],-,[196 596.082092602],1s4d,1D,2,1s8f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 941.359699,0.000010,,1.051e+05,AA,[191 446.4557405],-,[196 596.078760123],1s4d,1D,2,1s8f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.354373,0.000010,,3.575e+03,AA,[191 451.87394878],-,[196 596.211361727],1s4f,3F°,3,1s8g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.354530,0.000010,,1.8624e+04,AAA,[191 451.87394878],-,[196 596.210946275],1s4f,3F°,3,1s8g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.355017,0.000010,,3.4688e+05,AAA,[191 451.87394878],-,[196 596.209656481],1s4f,3F°,3,1s8g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.357070,0.000010,,1.095e+04,AA,[191 451.88108855],-,[196 596.211361727],1s4f,3F°,4,1s8g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.357227,0.000010,,4.6549e+02,AAA,[191 451.88108855],-,[196 596.210946275],1s4f,3F°,4,1s8g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.357459,0.000010,,3.6494e+05,AAA,[191 451.88108855],-,[196 596.210331441],1s4f,3F°,4,1s8g,3G,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.357714,0.000010,,1.1860e+04,AAA,[191 451.88108855],-,[196 596.209656481],1s4f,3F°,4,1s8g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.360482,0.000010,,3.3515e+05,AAA,[191 451.88970691],-,[196 596.210946275],1s4f,3F°,2,1s8g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.363255,0.000010,,3.5042e+05,AAA,[191 451.89746084],-,[196 596.211361727],1s4f,1F°,3,1s8g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.363412,0.000010,,1.070e+04,AA,[191 451.89746084],-,[196 596.210946275],1s4f,1F°,3,1s8g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.363899,0.000010,,6.200e+03,AA,[191 451.89746084],-,[196 596.209656481],1s4f,1F°,3,1s8g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.670731,0.000010,,2.445e+03,AA,[191 451.87394878],-,[196 595.37405237],1s4f,3F°,3,1s8d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.679616,0.000010,,4.4094e+03,AAA,[191 451.89746084],-,[196 595.37405237],1s4f,1F°,3,1s8d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.788522,0.000010,,3.9611e+03,AAA,[191 451.87394878],-,[196 595.06236505],1s4f,3F°,3,1s8d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.788583,0.000010,,3.4865e+02,AAA,[191 451.87394878],-,[196 595.06220247],1s4f,3F°,3,1s8d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.791281,0.000010,,6.3528e+03,AAA,[191 451.88108855],-,[196 595.06220247],1s4f,3F°,4,1s8d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.793607,0.000010,,6.9175e+03,AAA,[191 451.88970691],-,[196 595.06466814],1s4f,3F°,2,1s8d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.794477,0.000010,,7.6855e+02,AAA,[191 451.88970691],-,[196 595.06236505],1s4f,3F°,2,1s8d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.797408,0.000010,,2.188e+03,AA,[191 451.89746084],-,[196 595.06236505],1s4f,1F°,3,1s8d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 943.797469,0.000010,,2.004e+02,AA,[191 451.89746084],-,[196 595.06220247],1s4f,1F°,3,1s8d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 945.425299,0.000012,,1.5207e+05,AAA,[190 940.226355],-,[196 079.0875698],1s4s,1S,0,1s7p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 951.741507,0.000010,,4.8183e+04,AAA,[191 444.4809292],-,[196 566.7118220],1s4d,3D,3,1s8p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 951.741555,0.000010,,4.3015e+04,AAA,[191 444.4821307],-,[196 566.7128971],1s4d,3D,2,1s8p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 951.741965,0.000010,,8.6030e+03,AAA,[191 444.4821307],-,[196 566.7118220],1s4d,3D,2,1s8p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 951.743579,0.000010,,5.7360e+04,AAA,[191 444.5006512],-,[196 566.7261046],1s4d,3D,1,1s8p,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 951.748612,0.000010,,1.4340e+04,AAA,[191 444.5006512],-,[196 566.7128971],1s4d,3D,1,1s8p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 951.749022,0.000010,,5.7360e+02,AAA,[191 444.5006512],-,[196 566.7118220],1s4d,3D,1,1s8p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 954.283830,0.000010,,6.4534e+05,AAA,[186 101.5928903],-,[191 217.160290],1s3d,3D,1,1s4p,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
1 954.308,0.010,1 954.309092,0.000010,20,4.8389e+05,AAA,[186 101.5486891],-,[191 217.049963],1s3d,3D,2,1s4p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=885&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=885&amp;type=
,,1 954.311569,0.000010,,5.4209e+05,AAA,[186 101.5461767],-,[191 217.040967],1s3d,3D,3,1s4p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 954.312529,0.000010,,9.6778e+04,AAA,[186 101.5486891],-,[191 217.040967],1s3d,3D,2,1s4p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 954.325979,0.000010,,1.6134e+05,AAA,[186 101.5928903],-,[191 217.049963],1s3d,3D,1,1s4p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 954.329416,0.000010,,6.4534e+03,AAA,[186 101.5928903],-,[191 217.040967],1s3d,3D,1,1s4p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 955.615768,0.000010,,1.150e+02,AA,[186 104.9666893],-,[191 217.049963],1s3d,1D,2,1s4p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 955.619209,0.000010,,2.354e+01,AA,[186 104.9666893],-,[191 217.040967],1s3d,1D,2,1s4p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 959.226457,0.000010,,3.5063e+05,AAA,[191 492.711909],-,[196 595.37405237],1s4p,1P°,1,1s8d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,1 982.856752,0.000010,,2.8512e+05,AAA,[191 492.711909],-,[196 534.5641527],1s4p,1P°,1,1s8s,1S,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 043.041148,0.000010,,1.1524e+05,AAA,[190 298.113260],-,[195 192.7772813],1s4s,3S,1,1s6p,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 043.054389,0.000010,,1.1524e+05,AAA,[190 298.113260],-,[195 192.7455590],1s4s,3S,1,1s6p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 043.055468,0.000010,,1.1524e+05,AAA,[190 298.113260],-,[195 192.7429742],1s4s,3S,1,1s6p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
2 058.692,0.010,2 058.690463,0.000003,1000,1.9746e+06,AAA,[166 277.440141],-,[171 134.896946],1s2s,1S,0,1s2p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
,,2 060.735852,0.000003,,1.4462e+04,AAA,[191 217.040967],-,[196 069.67648966],1s4p,3P°,2,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 060.737313,0.000003,,1.3015e+05,AAA,[191 217.040967],-,[196 069.67304998],1s4p,3P°,2,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 060.737415,0.000003,,5.2063e+05,AAA,[191 217.040967],-,[196 069.67280898],1s4p,3P°,2,1s7d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 060.739673,0.000003,,2.1693e+05,AAA,[191 217.049963],-,[196 069.67648966],1s4p,3P°,1,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 060.741133,0.000003,,3.9044e+05,AAA,[191 217.049963],-,[196 069.67304998],1s4p,3P°,1,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 060.786526,0.000003,,2.8924e+05,AAA,[191 217.160290],-,[196 069.67648966],1s4p,3P°,0,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 068.141256,0.000009,,1.3064e+00,AAA,[186 104.9666893],-,[190 940.226355],1s3d,1D,2,1s4s,1S,0,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7378&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=7378&amp;type=E2,
2 112.583,0.010,2 112.578756,0.000011,80*,3.6179e+06,AAA,[185 564.561920],-,[190 298.113260],1s3p,3P°,2,1s4s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=885&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=885&amp;type=
2 112.583,0.010,2 112.588563,0.000011,80*,2.1707e+06,AAA,[185 564.583895],-,[190 298.113260],1s3p,3P°,1,1s4s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=885&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=885&amp;type=
2 112.720,0.010,2 112.709360,0.000011,10,7.2358e+05,AAA,[185 564.854540],-,[190 298.113260],1s3p,3P°,0,1s4s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=885&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=885&amp;type=
2 113.780,0.010,2 113.779949,0.000009,20,4.5925e+06,AAA,[186 209.364940],-,[190 940.226355],1s3p,1P°,1,1s4s,1S,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=885&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=885&amp;type=
,,2 149.984645,0.000003,,3.0673e+05,AAA,[191 217.040967],-,[195 868.236975],1s4p,3P°,2,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 149.988804,0.000003,,1.8404e+05,AAA,[191 217.049963],-,[195 868.236975],1s4p,3P°,1,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 150.039803,0.000003,,6.1346e+04,AAA,[191 217.160290],-,[195 868.236975],1s4p,3P°,0,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 158.6002015,0.0000007,,4.6870e+04,AAA,[191 446.4557405],-,[196 079.0875698],1s4d,1D,2,1s7p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 161.36765007,0.00000014,,2.038e+04,AA,[191 444.4809292],-,[196 071.181064965],1s4d,3D,3,1s7f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 161.36821135,0.00000014,,1.562e+05,AA,[191 444.4821307],-,[196 071.181064965],1s4d,3D,2,1s7f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 161.36874086,0.00000014,,3.2808e+03,AAA,[191 444.4809292],-,[196 071.178729980],1s4d,3D,3,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 161.36930214,0.00000014,,1.1481e+05,AAA,[191 444.4821307],-,[196 071.178729980],1s4d,3D,2,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 161.36949133,0.00000014,,7.3817e+05,AAA,[191 444.4809292],-,[196 071.177123492],1s4d,3D,3,1s7f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 161.36993303,0.00000014,,6.1644e+04,AAA,[191 444.4809292],-,[196 071.176177974],1s4d,3D,3,1s7f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 161.37049431,0.00000014,,4.9996e+05,AAA,[191 444.4821307],-,[196 071.176177974],1s4d,3D,2,1s7f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 161.37795406,0.00000014,,6.2007e+05,AAA,[191 444.5006512],-,[196 071.178729980],1s4d,3D,1,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 162.29057910,0.00000014,,5.6085e+05,AAA,[191 446.4557405],-,[196 071.181064965],1s4d,1D,2,1s7f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,2 162.29167082,0.00000014,,1.489e+01,AA,[191 446.4557405],-,[196 071.178729980],1s4d,1D,2,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
